directorio_hog,N_pobre_monetario,N_pobre_extremo,N_pobre_ipm,N_ingpc,N_sin_cp,N_nper,N_gm_educ_hog,N_deficit_cuantitativo,N_deficit_cualitativo,N_deficit_habitacional
11577951,0,0,0,2958333.5,0,2,1150000,0,0,0
11577961,0,0,0,2250000,0,2,2266666.8,0,0,0
11577961,0,0,0,2250000,0,2,2266666.8,0,0,0
11577971,0,0,0,2050000,0,2,,0,0,0
11577971,0,0,0,2050000,0,2,,0,0,0
11577981,0,0,0,3300000,0,2,,0,0,0
11577981,0,0,0,3300000,0,2,,0,0,0
11577991,0,0,0,725000,0,2,,0,0,0
11577991,0,0,0,725000,0,2,,0,0,0
11578001,0,0,0,1625000,0,4,291666.66,0,0,0
11578001,0,0,0,1625000,0,4,291666.66,0,0,0
11578001,0,0,0,1625000,0,4,291666.66,0,0,0
11578001,0,0,0,1625000,0,4,291666.66,0,0,0
11578011,1,1,0,20833.3333333333,1,1,,0,0,0
11578021,1,1,0,113888.888888889,0,3,,0,0,0
11578021,1,1,0,113888.888888889,0,3,,0,0,0
11578021,1,1,0,113888.888888889,0,3,,0,0,0
11578031,0,0,0,1170833.33333333,0,2,,0,0,0
11578031,0,0,0,1170833.33333333,0,2,,0,0,0
11578041,0,0,0,460000,1,4,67000,0,0,0
11578041,0,0,0,460000,1,4,67000,0,0,0
11578041,0,0,0,460000,1,4,67000,0,0,0
11578041,0,0,0,460000,1,4,67000,0,0,0
11578061,1,0,0,316788.888888889,1,3,50000,0,0,0
11578061,1,0,0,316788.888888889,1,3,50000,0,0,0
11578061,1,0,0,316788.888888889,1,3,50000,0,0,0
11578071,0,0,0,1350000,0,2,2500,0,0,0
11578071,0,0,0,1350000,0,2,2500,0,0,0
11578081,0,0,0,1248750,0,4,393666.66,0,0,0
11578081,0,0,0,1248750,0,4,393666.66,0,0,0
11578081,0,0,0,1248750,0,4,393666.66,0,0,0
11578081,0,0,0,1248750,0,4,393666.66,0,0,0
11578091,0,0,0,749000,0,5,725000,0,0,0
11578091,0,0,0,749000,0,5,725000,0,0,0
11578091,0,0,0,749000,0,5,725000,0,0,0
11578091,0,0,0,749000,0,5,725000,0,0,0
11578091,0,0,0,749000,0,5,725000,0,0,0
11578101,0,0,0,400000,0,1,,0,0,0
11578111,1,1,0,,1,2,,0,0,0
11578111,1,1,0,,1,2,,0,0,0
11578131,1,1,0,175000,1,4,97500,0,0,0
11578131,1,1,0,175000,1,4,97500,0,0,0
11578131,1,1,0,175000,1,4,97500,0,0,0
11578131,1,1,0,175000,1,4,97500,0,0,0
11578151,1,0,0,312500,1,8,30000,0,1,1
11578151,1,0,0,312500,1,8,30000,0,1,1
11578151,1,0,0,312500,1,8,30000,0,1,1
11578151,1,0,0,312500,1,8,30000,0,1,1
11578151,1,0,0,312500,1,8,30000,0,1,1
11578151,1,0,0,312500,1,8,30000,0,1,1
11578151,1,0,0,312500,1,8,30000,0,1,1
11578151,1,0,0,312500,1,8,30000,0,1,1
11578161,0,0,0,1400000,0,4,1150000,0,0,0
11578161,0,0,0,1400000,0,4,1150000,0,0,0
11578161,0,0,0,1400000,0,4,1150000,0,0,0
11578161,0,0,0,1400000,0,4,1150000,0,0,0
11578171,0,0,0,484000,1,4,20000,0,0,0
11578171,0,0,0,484000,1,4,20000,0,0,0
11578171,0,0,0,484000,1,4,20000,0,0,0
11578171,0,0,0,484000,1,4,20000,0,0,0
11578181,0,0,0,2500000,0,3,,0,0,0
11578181,0,0,0,2500000,0,3,,0,0,0
11578181,0,0,0,2500000,0,3,,0,0,0
11578191,0,0,0,9766666.5,0,2,0,0,0,0
11578191,0,0,0,9766666.5,0,2,0,0,0,0
11578201,1,1,0,,0,1,,0,0,0
11578211,0,0,0,833333.333333333,1,3,96666.664,0,1,1
11578211,0,0,0,833333.333333333,1,3,96666.664,0,1,1
11578211,0,0,0,833333.333333333,1,3,96666.664,0,1,1
11578221,1,0,0,300000,1,4,77500,0,0,0
11578221,1,0,0,300000,1,4,77500,0,0,0
11578221,1,0,0,300000,1,4,77500,0,0,0
11578221,1,0,0,300000,1,4,77500,0,0,0
11578231,1,1,0,,0,2,,0,0,0
11578231,1,1,0,,0,2,,0,0,0
11578241,1,0,0,240000,1,5,,0,1,1
11578241,1,0,0,240000,1,5,,0,1,1
11578241,1,0,0,240000,1,5,,0,1,1
11578241,1,0,0,240000,1,5,,0,1,1
11578241,1,0,0,240000,1,5,,0,1,1
11578251,0,0,1,613000,0,2,,0,0,0
11578251,0,0,1,613000,0,2,,0,0,0
11578271,0,0,0,571428.571428571,0,7,872500,0,0,0
11578271,0,0,0,571428.571428571,0,7,872500,0,0,0
11578271,0,0,0,571428.571428571,0,7,872500,0,0,0
11578271,0,0,0,571428.571428571,0,7,872500,0,0,0
11578271,0,0,0,571428.571428571,0,7,872500,0,0,0
11578271,0,0,0,571428.571428571,0,7,872500,0,0,0
11578271,0,0,0,571428.571428571,0,7,872500,0,0,0
11578281,0,0,0,793000,0,4,1080000,0,0,0
11578281,0,0,0,793000,0,4,1080000,0,0,0
11578281,0,0,0,793000,0,4,1080000,0,0,0
11578281,0,0,0,793000,0,4,1080000,0,0,0
11578291,0,0,0,4277777.77777778,0,3,2820000,0,0,0
11578291,0,0,0,4277777.77777778,0,3,2820000,0,0,0
11578291,0,0,0,4277777.77777778,0,3,2820000,0,0,0
11578301,0,0,0,3600000,0,2,,0,0,0
11578301,0,0,0,3600000,0,2,,0,0,0
11578311,0,0,0,704500,0,2,68333.336,0,0,0
11578311,0,0,0,704500,0,2,68333.336,0,0,0
11578321,0,0,0,6400000,0,2,,0,0,0
11578321,0,0,0,6400000,0,2,,0,0,0
11578331,0,0,0,450000,0,2,,0,0,0
11578331,0,0,0,450000,0,2,,0,0,0
11578341,1,1,0,75000,1,4,105833.33,0,0,0
11578341,1,1,0,75000,1,4,105833.33,0,0,0
11578341,1,1,0,75000,1,4,105833.33,0,0,0
11578341,1,1,0,75000,1,4,105833.33,0,0,0
11578351,0,0,0,1289333.33333333,0,1,,0,0,0
11578361,0,0,0,5000000,0,1,,0,0,0
11578371,0,0,0,2500000,0,2,,0,0,0
11578371,0,0,0,2500000,0,2,,0,0,0
11578381,0,0,0,3400000,0,2,,0,0,0
11578381,0,0,0,3400000,0,2,,0,0,0
11578391,0,0,0,4750000,0,2,,0,0,0
11578391,0,0,0,4750000,0,2,,0,0,0
11578401,0,0,0,2250000,0,4,208583.33,0,0,0
11578401,0,0,0,2250000,0,4,208583.33,0,0,0
11578401,0,0,0,2250000,0,4,208583.33,0,0,0
11578401,0,0,0,2250000,0,4,208583.33,0,0,0
11578421,1,1,0,,1,2,,0,0,0
11578421,1,1,0,,1,2,,0,0,0
11578441,0,0,0,6125000,0,2,,0,0,0
11578441,0,0,0,6125000,0,2,,0,0,0
11578451,0,0,0,2341666.66666667,0,5,2120833.5,0,0,0
11578451,0,0,0,2341666.66666667,0,5,2120833.5,0,0,0
11578451,0,0,0,2341666.66666667,0,5,2120833.5,0,0,0
11578451,0,0,0,2341666.66666667,0,5,2120833.5,0,0,0
11578451,0,0,0,2341666.66666667,0,5,2120833.5,0,0,0
11578461,0,0,0,600000,0,2,,0,0,0
11578461,0,0,0,600000,0,2,,0,0,0
11578471,0,0,0,439631.5,0,4,,0,0,0
11578471,0,0,0,439631.5,0,4,,0,0,0
11578471,0,0,0,439631.5,0,4,,0,0,0
11578471,0,0,0,439631.5,0,4,,0,0,0
11578481,1,1,1,,1,2,,0,0,0
11578481,1,1,1,,1,2,,0,0,0
11578491,0,0,0,494000,1,5,283333.34,0,0,0
11578491,0,0,0,494000,1,5,283333.34,0,0,0
11578491,0,0,0,494000,1,5,283333.34,0,0,0
11578491,0,0,0,494000,1,5,283333.34,0,0,0
11578491,0,0,0,494000,1,5,283333.34,0,0,0
11578501,1,1,0,,0,2,,0,0,0
11578501,1,1,0,,0,2,,0,0,0
11578511,0,0,0,4120000,0,3,,0,0,0
11578511,0,0,0,4120000,0,3,,0,0,0
11578511,0,0,0,4120000,0,3,,0,0,0
11578521,0,0,0,2598833.33333333,0,1,0,0,0,0
11578541,0,0,0,725000,0,2,,0,0,0
11578541,0,0,0,725000,0,2,,0,0,0
11578561,0,0,0,764444.444444444,0,3,,0,0,0
11578561,0,0,0,764444.444444444,0,3,,0,0,0
11578561,0,0,0,764444.444444444,0,3,,0,0,0
11578571,1,1,0,,1,4,30000,0,0,0
11578571,1,1,0,,1,4,30000,0,0,0
11578571,1,1,0,,1,4,30000,0,0,0
11578571,1,1,0,,1,4,30000,0,0,0
11578581,0,0,0,864285.714285714,1,7,50000,0,0,0
11578581,0,0,0,864285.714285714,1,7,50000,0,0,0
11578581,0,0,0,864285.714285714,1,7,50000,0,0,0
11578581,0,0,0,864285.714285714,1,7,50000,0,0,0
11578581,0,0,0,864285.714285714,1,7,50000,0,0,0
11578581,0,0,0,864285.714285714,1,7,50000,0,0,0
11578581,0,0,0,864285.714285714,1,7,50000,0,0,0
11578591,0,0,0,650000,0,2,,0,0,0
11578591,0,0,0,650000,0,2,,0,0,0
11578601,0,0,0,682500,1,4,24166.666,0,0,0
11578601,0,0,0,682500,1,4,24166.666,0,0,0
11578601,0,0,0,682500,1,4,24166.666,0,0,0
11578601,0,0,0,682500,1,4,24166.666,0,0,0
11578611,0,0,0,1723000,0,2,170000,0,0,0
11578611,0,0,0,1723000,0,2,170000,0,0,0
11578621,1,1,0,,0,1,66666.664,0,0,0
11578641,0,0,0,625000,0,4,225000,0,0,0
11578641,0,0,0,625000,0,4,225000,0,0,0
11578641,0,0,0,625000,0,4,225000,0,0,0
11578641,0,0,0,625000,0,4,225000,0,0,0
11578651,0,0,0,2564583.33333333,0,4,941666.63,0,0,0
11578651,0,0,0,2564583.33333333,0,4,941666.63,0,0,0
11578651,0,0,0,2564583.33333333,0,4,941666.63,0,0,0
11578651,0,0,0,2564583.33333333,0,4,941666.63,0,0,0
11578661,0,0,0,1302842,0,3,,0,0,0
11578661,0,0,0,1302842,0,3,,0,0,0
11578661,0,0,0,1302842,0,3,,0,0,0
11578671,0,0,0,516944.444444444,0,3,,0,0,0
11578671,0,0,0,516944.444444444,0,3,,0,0,0
11578671,0,0,0,516944.444444444,0,3,,0,0,0
11578681,0,0,0,1558526,0,1,,0,0,0
11578691,1,0,0,227131.5,1,4,,0,0,0
11578691,1,0,0,227131.5,1,4,,0,0,0
11578691,1,0,0,227131.5,1,4,,0,0,0
11578691,1,0,0,227131.5,1,4,,0,0,0
11578701,0,0,0,750000,0,2,,0,0,0
11578701,0,0,0,750000,0,2,,0,0,0
11578711,0,0,0,1000000,0,3,,0,0,0
11578711,0,0,0,1000000,0,3,,0,0,0
11578711,0,0,0,1000000,0,3,,0,0,0
11578721,0,0,0,1118333.33333333,0,2,,0,0,0
11578721,0,0,0,1118333.33333333,0,2,,0,0,0
11578731,0,0,0,1025000,0,4,,0,0,0
11578731,0,0,0,1025000,0,4,,0,0,0
11578731,0,0,0,1025000,0,4,,0,0,0
11578731,0,0,0,1025000,0,4,,0,0,0
11578741,0,0,0,5490000,0,2,,0,0,0
11578741,0,0,0,5490000,0,2,,0,0,0
11578751,1,1,0,160000,0,2,,0,0,0
11578751,1,1,0,160000,0,2,,0,0,0
11578771,0,0,0,1931250,0,4,1587000,0,0,0
11578771,0,0,0,1931250,0,4,1587000,0,0,0
11578771,0,0,0,1931250,0,4,1587000,0,0,0
11578771,0,0,0,1931250,0,4,1587000,0,0,0
11578781,1,1,0,,0,1,,0,0,0
11578791,1,1,0,,0,1,,0,0,0
11578801,1,0,0,454000,1,4,,0,0,0
11578801,1,0,0,454000,1,4,,0,0,0
11578801,1,0,0,454000,1,4,,0,0,0
11578801,1,0,0,454000,1,4,,0,0,0
11578811,1,0,0,302666.666666667,1,3,3750,0,0,0
11578811,1,0,0,302666.666666667,1,3,3750,0,0,0
11578811,1,0,0,302666.666666667,1,3,3750,0,0,0
11578821,1,0,0,454000,1,2,25000,0,0,0
11578821,1,0,0,454000,1,2,25000,0,0,0
11578831,1,1,0,200000,1,2,,0,0,0
11578831,1,1,0,200000,1,2,,0,0,0
11578841,1,1,1,,1,1,,1,0,1
11578851,1,0,0,302666.666666667,1,3,,0,0,0
11578851,1,0,0,302666.666666667,1,3,,0,0,0
11578851,1,0,0,302666.666666667,1,3,,0,0,0
11578861,1,0,0,225000,1,4,37500,0,0,0
11578861,1,0,0,225000,1,4,37500,0,0,0
11578861,1,0,0,225000,1,4,37500,0,0,0
11578861,1,0,0,225000,1,4,37500,0,0,0
11578871,1,0,0,454000,0,2,337500,0,0,0
11578871,1,0,0,454000,0,2,337500,0,0,0
11578881,1,0,0,302666.666666667,1,3,,0,1,1
11578881,1,0,0,302666.666666667,1,3,,0,1,1
11578881,1,0,0,302666.666666667,1,3,,0,1,1
11578891,1,0,0,454000,0,2,,0,0,0
11578891,1,0,0,454000,0,2,,0,0,0
11578901,0,0,0,654483.333333333,1,4,540000,1,0,1
11578901,0,0,0,654483.333333333,1,4,540000,1,0,1
11578901,0,0,0,654483.333333333,1,4,540000,1,0,1
11578901,0,0,0,654483.333333333,1,4,540000,1,0,1
11578921,0,0,0,6823333.33333333,0,2,265000,0,0,0
11578921,0,0,0,6823333.33333333,0,2,265000,0,0,0
11578931,0,0,0,5504166.66666667,0,2,,0,0,0
11578931,0,0,0,5504166.66666667,0,2,,0,0,0
11578941,1,1,0,,1,1,,0,0,0
11578951,1,0,0,266666.666666667,1,3,,0,1,1
11578951,1,0,0,266666.666666667,1,3,,0,1,1
11578951,1,0,0,266666.666666667,1,3,,0,1,1
11578961,1,0,1,430000,1,4,56666.664,0,1,1
11578961,1,0,1,430000,1,4,56666.664,0,1,1
11578961,1,0,1,430000,1,4,56666.664,0,1,1
11578961,1,0,1,430000,1,4,56666.664,0,1,1
11578962,1,1,0,42000,1,5,19250,1,0,1
11578962,1,1,0,42000,1,5,19250,1,0,1
11578962,1,1,0,42000,1,5,19250,1,0,1
11578962,1,1,0,42000,1,5,19250,1,0,1
11578962,1,1,0,42000,1,5,19250,1,0,1
11578971,0,0,0,833333.333333333,0,3,357500,0,0,0
11578971,0,0,0,833333.333333333,0,3,357500,0,0,0
11578971,0,0,0,833333.333333333,0,3,357500,0,0,0
11578981,0,0,0,983397.555555556,0,3,,0,0,0
11578981,0,0,0,983397.555555556,0,3,,0,0,0
11578981,0,0,0,983397.555555556,0,3,,0,0,0
11578991,0,0,0,1250000,0,1,,0,0,0
11579001,0,0,0,4000000,0,1,,0,0,0
11579011,0,0,0,4000000,0,1,,0,0,0
11579021,0,0,0,1033500,0,2,41666.668,0,0,0
11579021,0,0,0,1033500,0,2,41666.668,0,0,0
11579031,1,1,0,,0,1,,0,0,0
11579041,0,0,0,5175000,0,2,341666.66,0,0,0
11579041,0,0,0,5175000,0,2,341666.66,0,0,0
11579051,0,0,0,3866666.66666667,0,1,112500,0,0,0
11579061,1,0,0,400000,1,5,582500,0,0,0
11579061,1,0,0,400000,1,5,582500,0,0,0
11579061,1,0,0,400000,1,5,582500,0,0,0
11579061,1,0,0,400000,1,5,582500,0,0,0
11579061,1,0,0,400000,1,5,582500,0,0,0
11579071,1,1,1,,1,3,10000,0,1,1
11579071,1,1,1,,1,3,10000,0,1,1
11579071,1,1,1,,1,3,10000,0,1,1
11579081,1,0,0,475000,0,2,230833.33,0,0,0
11579081,1,0,0,475000,0,2,230833.33,0,0,0
11579091,1,1,1,25000,1,2,21666.666,0,0,0
11579091,1,1,1,25000,1,2,21666.666,0,0,0
11579101,0,0,0,2236666.6,0,5,316666.66,0,0,0
11579101,0,0,0,2236666.6,0,5,316666.66,0,0,0
11579101,0,0,0,2236666.6,0,5,316666.66,0,0,0
11579101,0,0,0,2236666.6,0,5,316666.66,0,0,0
11579101,0,0,0,2236666.6,0,5,316666.66,0,0,0
11579111,0,0,0,1200000,0,1,,0,0,0
11579121,0,0,0,25000000,0,1,0,0,0,0
11579131,0,0,0,3700000,0,1,166666.67,0,0,0
11579141,0,0,0,7320833.5,0,2,0,0,0,0
11579141,0,0,0,7320833.5,0,2,0,0,0,0
11579151,0,0,0,1427777.77777778,0,3,,0,0,0
11579151,0,0,0,1427777.77777778,0,3,,0,0,0
11579151,0,0,0,1427777.77777778,0,3,,0,0,0
11579161,0,0,0,908526,0,1,,0,0,0
11579261,0,0,0,2000000,0,1,,0,0,0
11579271,0,0,0,2972222.22222222,0,3,391666.66,0,0,0
11579271,0,0,0,2972222.22222222,0,3,391666.66,0,0,0
11579271,0,0,0,2972222.22222222,0,3,391666.66,0,0,0
11579281,0,0,0,1200000,0,1,,0,0,0
11579291,0,0,0,3770833.33333333,0,2,0,0,0,0
11579291,0,0,0,3770833.33333333,0,2,0,0,0,0
11579301,0,0,0,5000000,0,3,94166.664,0,0,0
11579301,0,0,0,5000000,0,3,94166.664,0,0,0
11579301,0,0,0,5000000,0,3,94166.664,0,0,0
11579331,0,0,0,2500000,0,2,,0,0,0
11579331,0,0,0,2500000,0,2,,0,0,0
11579341,0,0,0,3250000,0,4,2148333.5,0,0,0
11579341,0,0,0,3250000,0,4,2148333.5,0,0,0
11579341,0,0,0,3250000,0,4,2148333.5,0,0,0
11579341,0,0,0,3250000,0,4,2148333.5,0,0,0
11579351,0,0,0,1700000,0,1,,0,0,0
11579381,1,0,0,306666.666666667,0,3,54166.668,0,0,0
11579381,1,0,0,306666.666666667,0,3,54166.668,0,0,0
11579381,1,0,0,306666.666666667,0,3,54166.668,0,0,0
11579391,0,0,0,1193333.33333333,0,3,,0,0,0
11579391,0,0,0,1193333.33333333,0,3,,0,0,0
11579391,0,0,0,1193333.33333333,0,3,,0,0,0
11579401,1,1,0,,0,1,,0,0,0
11579411,0,0,0,450000,0,2,,0,0,0
11579411,0,0,0,450000,0,2,,0,0,0
11579421,0,0,0,1192000,0,3,707500,0,0,0
11579421,0,0,0,1192000,0,3,707500,0,0,0
11579421,0,0,0,1192000,0,3,707500,0,0,0
11579431,0,0,0,436666.666666667,1,3,220833.34,0,0,0
11579431,0,0,0,436666.666666667,1,3,220833.34,0,0,0
11579431,0,0,0,436666.666666667,1,3,220833.34,0,0,0
11579441,1,0,0,340000,1,5,485000,0,0,0
11579441,1,0,0,340000,1,5,485000,0,0,0
11579441,1,0,0,340000,1,5,485000,0,0,0
11579441,1,0,0,340000,1,5,485000,0,0,0
11579441,1,0,0,340000,1,5,485000,0,0,0
11579451,0,0,0,910000,0,2,,0,0,0
11579451,0,0,0,910000,0,2,,0,0,0
11579481,0,0,0,1400000,0,4,966666.69,0,1,1
11579481,0,0,0,1400000,0,4,966666.69,0,1,1
11579481,0,0,0,1400000,0,4,966666.69,0,1,1
11579481,0,0,0,1400000,0,4,966666.69,0,1,1
11579491,0,0,0,1009333.33333333,1,3,,0,0,0
11579491,0,0,0,1009333.33333333,1,3,,0,0,0
11579491,0,0,0,1009333.33333333,1,3,,0,0,0
11579501,0,0,0,3112916.66666667,0,4,2060333.3,0,0,0
11579501,0,0,0,3112916.66666667,0,4,2060333.3,0,0,0
11579501,0,0,0,3112916.66666667,0,4,2060333.3,0,0,0
11579501,0,0,0,3112916.66666667,0,4,2060333.3,0,0,0
11579511,0,0,0,512683.333333333,0,2,,0,0,0
11579511,0,0,0,512683.333333333,0,2,,0,0,0
11579521,0,0,0,3350000,0,4,673333.31,0,0,0
11579521,0,0,0,3350000,0,4,673333.31,0,0,0
11579521,0,0,0,3350000,0,4,673333.31,0,0,0
11579521,0,0,0,3350000,0,4,673333.31,0,0,0
11579531,0,0,0,1175000,0,4,1596666.6,0,0,0
11579531,0,0,0,1175000,0,4,1596666.6,0,0,0
11579531,0,0,0,1175000,0,4,1596666.6,0,0,0
11579531,0,0,0,1175000,0,4,1596666.6,0,0,0
11579541,0,0,0,681740,0,5,766666.69,0,0,0
11579541,0,0,0,681740,0,5,766666.69,0,0,0
11579541,0,0,0,681740,0,5,766666.69,0,0,0
11579541,0,0,0,681740,0,5,766666.69,0,0,0
11579541,0,0,0,681740,0,5,766666.69,0,0,0
11579551,0,0,0,1500000,0,2,856666.69,0,0,0
11579551,0,0,0,1500000,0,2,856666.69,0,0,0
11579561,0,0,0,1077175,0,4,920000,0,0,0
11579561,0,0,0,1077175,0,4,920000,0,0,0
11579561,0,0,0,1077175,0,4,920000,0,0,0
11579561,0,0,0,1077175,0,4,920000,0,0,0
11579571,0,0,0,666666.666666667,0,3,,0,0,0
11579571,0,0,0,666666.666666667,0,3,,0,0,0
11579571,0,0,0,666666.666666667,0,3,,0,0,0
11579601,1,0,0,333333.333333333,1,3,,0,0,0
11579601,1,0,0,333333.333333333,1,3,,0,0,0
11579601,1,0,0,333333.333333333,1,3,,0,0,0
11579611,0,0,0,1666666.66666667,0,3,58333.332,0,0,0
11579611,0,0,0,1666666.66666667,0,3,58333.332,0,0,0
11579611,0,0,0,1666666.66666667,0,3,58333.332,0,0,0
11579621,0,0,0,931666.666666667,0,5,8333.333,0,0,0
11579621,0,0,0,931666.666666667,0,5,8333.333,0,0,0
11579621,0,0,0,931666.666666667,0,5,8333.333,0,0,0
11579621,0,0,0,931666.666666667,0,5,8333.333,0,0,0
11579621,0,0,0,931666.666666667,0,5,8333.333,0,0,0
11579631,0,0,0,2400000,0,3,8333.333,0,0,0
11579631,0,0,0,2400000,0,3,8333.333,0,0,0
11579631,0,0,0,2400000,0,3,8333.333,0,0,0
11579641,0,0,0,2200000,0,1,,0,0,0
11579651,0,0,0,2400000,0,2,,0,0,0
11579651,0,0,0,2400000,0,2,,0,0,0
11579661,0,0,0,1100000,0,3,45833.332,0,0,0
11579661,0,0,0,1100000,0,3,45833.332,0,0,0
11579661,0,0,0,1100000,0,3,45833.332,0,0,0
11579671,0,0,0,4500000,0,2,,0,0,0
11579671,0,0,0,4500000,0,2,,0,0,0
11579681,0,0,0,3500000,0,1,,0,0,0
11579691,0,0,0,2050000,0,2,,0,0,0
11579691,0,0,0,2050000,0,2,,0,0,0
11579701,0,0,0,1250000,0,2,,0,0,0
11579701,0,0,0,1250000,0,2,,0,0,0
11579801,1,0,0,300000,1,3,5833.3335,0,1,1
11579801,1,0,0,300000,1,3,5833.3335,0,1,1
11579801,1,0,0,300000,1,3,5833.3335,0,1,1
11579811,0,0,0,1151619.44444444,0,3,49166.668,0,0,0
11579811,0,0,0,1151619.44444444,0,3,49166.668,0,0,0
11579811,0,0,0,1151619.44444444,0,3,49166.668,0,0,0
11579831,0,0,0,12500000,0,2,1500000,0,0,0
11579831,0,0,0,12500000,0,2,1500000,0,0,0
11579841,1,1,0,,0,1,,0,0,0
11579851,0,0,0,25000000,0,1,,0,0,0
11579861,0,0,0,15750000,0,2,,0,0,0
11579861,0,0,0,15750000,0,2,,0,0,0
11579871,0,0,0,7500000,0,2,,0,0,0
11579871,0,0,0,7500000,0,2,,0,0,0
11579881,0,0,0,750000,0,2,,0,0,0
11579881,0,0,0,750000,0,2,,0,0,0
11579891,0,0,0,2900000,0,4,,0,1,1
11579891,0,0,0,2900000,0,4,,0,1,1
11579891,0,0,0,2900000,0,4,,0,1,1
11579891,0,0,0,2900000,0,4,,0,1,1
11579901,0,0,0,2500000,0,2,,0,0,0
11579901,0,0,0,2500000,0,2,,0,0,0
11579921,0,0,0,5000000,0,2,,0,1,1
11579921,0,0,0,5000000,0,2,,0,1,1
11579931,0,0,0,750000,0,2,,0,0,0
11579931,0,0,0,750000,0,2,,0,0,0
11579941,0,0,0,1200000,0,1,,0,0,0
11579951,0,0,0,518777.777777778,1,3,291666.66,0,1,1
11579951,0,0,0,518777.777777778,1,3,291666.66,0,1,1
11579951,0,0,0,518777.777777778,1,3,291666.66,0,1,1
11579971,1,0,0,410000,1,2,,0,0,0
11579971,1,0,0,410000,1,2,,0,0,0
11579981,1,0,0,302833.333333333,0,3,330000,0,0,0
11579981,1,0,0,302833.333333333,0,3,330000,0,0,0
11579981,1,0,0,302833.333333333,0,3,330000,0,0,0
11579991,0,0,0,738666.666666667,0,3,,0,0,0
11579991,0,0,0,738666.666666667,0,3,,0,0,0
11579991,0,0,0,738666.666666667,0,3,,0,0,0
11580001,1,1,0,,1,2,,0,0,0
11580001,1,1,0,,1,2,,0,0,0
11580011,0,0,0,2600000,0,1,,0,0,0
11580021,1,1,0,166666.666666667,1,3,161833.34,0,1,1
11580021,1,1,0,166666.666666667,1,3,161833.34,0,1,1
11580021,1,1,0,166666.666666667,1,3,161833.34,0,1,1
11580031,1,1,0,,1,3,20000,0,1,1
11580031,1,1,0,,1,3,20000,0,1,1
11580031,1,1,0,,1,3,20000,0,1,1
11580041,1,0,0,275000,1,4,,0,1,1
11580041,1,0,0,275000,1,4,,0,1,1
11580041,1,0,0,275000,1,4,,0,1,1
11580041,1,0,0,275000,1,4,,0,1,1
11580091,0,0,0,750000,0,4,1200833.4,0,0,0
11580091,0,0,0,750000,0,4,1200833.4,0,0,0
11580091,0,0,0,750000,0,4,1200833.4,0,0,0
11580091,0,0,0,750000,0,4,1200833.4,0,0,0
11580111,0,0,0,7041666.66666667,0,1,,0,0,0
11580141,1,0,0,222222.222222222,1,9,60000,0,1,1
11580141,1,0,0,222222.222222222,1,9,60000,0,1,1
11580141,1,0,0,222222.222222222,1,9,60000,0,1,1
11580141,1,0,0,222222.222222222,1,9,60000,0,1,1
11580141,1,0,0,222222.222222222,1,9,60000,0,1,1
11580141,1,0,0,222222.222222222,1,9,60000,0,1,1
11580141,1,0,0,222222.222222222,1,9,60000,0,1,1
11580141,1,0,0,222222.222222222,1,9,60000,0,1,1
11580141,1,0,0,222222.222222222,1,9,60000,0,1,1
11580151,0,0,0,2205555.55555556,0,3,62333.332,0,0,0
11580151,0,0,0,2205555.55555556,0,3,62333.332,0,0,0
11580151,0,0,0,2205555.55555556,0,3,62333.332,0,0,0
11580161,1,1,0,200000,1,5,,0,0,0
11580161,1,1,0,200000,1,5,,0,0,0
11580161,1,1,0,200000,1,5,,0,0,0
11580161,1,1,0,200000,1,5,,0,0,0
11580161,1,1,0,200000,1,5,,0,0,0
11580181,0,0,0,604000,0,2,,0,0,0
11580181,0,0,0,604000,0,2,,0,0,0
11580191,0,0,0,605333.333333333,0,3,,0,1,1
11580191,0,0,0,605333.333333333,0,3,,0,1,1
11580191,0,0,0,605333.333333333,0,3,,0,1,1
11580201,0,0,0,7625000,0,2,1166666.6,0,0,0
11580201,0,0,0,7625000,0,2,1166666.6,0,0,0
11580211,0,0,0,1000381.25,0,2,,0,0,0
11580211,0,0,0,1000381.25,0,2,,0,0,0
11580231,0,0,0,5612500,0,4,900000,0,0,0
11580231,0,0,0,5612500,0,4,900000,0,0,0
11580231,0,0,0,5612500,0,4,900000,0,0,0
11580231,0,0,0,5612500,0,4,900000,0,0,0
11580251,1,0,0,424125,0,4,769500,0,0,0
11580251,1,0,0,424125,0,4,769500,0,0,0
11580251,1,0,0,424125,0,4,769500,0,0,0
11580251,1,0,0,424125,0,4,769500,0,0,0
11580261,0,0,0,200000,0,1,,0,0,0
11580271,0,0,0,850000,1,4,96666.664,0,0,0
11580271,0,0,0,850000,1,4,96666.664,0,0,0
11580271,0,0,0,850000,1,4,96666.664,0,0,0
11580271,0,0,0,850000,1,4,96666.664,0,0,0
11580281,0,0,0,2650000,0,2,,0,0,0
11580281,0,0,0,2650000,0,2,,0,0,0
11580291,1,1,0,67500,1,4,38333.332,0,0,0
11580291,1,1,0,67500,1,4,38333.332,0,0,0
11580291,1,1,0,67500,1,4,38333.332,0,0,0
11580291,1,1,0,67500,1,4,38333.332,0,0,0
11580301,1,0,0,302131.5,1,4,4000,0,1,1
11580301,1,0,0,302131.5,1,4,4000,0,1,1
11580301,1,0,0,302131.5,1,4,4000,0,1,1
11580301,1,0,0,302131.5,1,4,4000,0,1,1
11580321,0,0,0,5350000,0,1,,0,0,0
