codigo_icfes,nombre_institucion,municipio,año,eval,lec,mat,soc,cie,ing,d_st,prom,global,pos
032862,COL DE NSTRA SRA DEL PERPETUO SOCORRO,BOGOTÁ D.C.,2021,38,58.0,56.0,55.0,54.0,57.0,8.4,55.8,279.0,1900
032862,COL DE NSTRA SRA DEL PERPETUO SOCORRO,BOGOTÁ D.C.,2022,27,55.0,54.0,49.0,53.0,53.0,10.2,52.8,264.0,3592
032862,COL DE NSTRA SRA DEL PERPETUO SOCORRO,BOGOTÁ D.C.,2023,39,58.0,56.0,56.0,56.0,59.0,8.2,56.7,283.5,2191
032862,COL DE NSTRA SRA DEL PERPETUO SOCORRO,BOGOTÁ D.C.,2024,58,58.0,55.0,53.0,52.0,56.0,11.0,54.6,273.0,3266
032862,COL DE NSTRA SRA DEL PERPETUO SOCORRO,BOGOTÁ D.C.,2025,40,61.0,61.0,57.0,57.0,63.0,7.0,59.3,296.5,1742
062943,CENT EDUC DIST ESPAÑA,BOGOTÁ D.C.,2020,24,51.0,54.0,50.0,50.0,45.0,9.4,50.8,254.0,3960
062943,CENT EDUC DIST ESPAÑA,BOGOTÁ D.C.,2021,34,55.0,52.0,48.0,50.0,52.0,10.0,51.3,256.5,3688
062943,CENT EDUC DIST ESPAÑA,BOGOTÁ D.C.,2022,31,57.0,55.0,49.0,51.0,54.0,9.8,53.1,265.5,3497
062943,CENT EDUC DIST ESPAÑA,BOGOTÁ D.C.,2023,28,50.0,49.0,46.0,49.0,51.0,11.4,48.7,243.5,6816
062943,CENT EDUC DIST ESPAÑA,BOGOTÁ D.C.,2024,14,53.0,51.0,47.0,48.0,49.0,8.8,49.7,248.5,6451
062943,CENT EDUC DIST ESPAÑA,BOGOTÁ D.C.,2025,14,54.0,57.0,51.0,57.0,55.0,9.8,54.8,274.0,3312
110387,LIC CARMELITA,BOGOTÁ D.C.,2020,28,57.0,59.0,53.0,54.0,52.0,8.4,55.5,277.5,1909
110387,LIC CARMELITA,BOGOTÁ D.C.,2021,35,60.0,57.0,55.0,55.0,61.0,8.6,57.1,285.5,1599
110387,LIC CARMELITA,BOGOTÁ D.C.,2022,35,61.0,57.0,56.0,55.0,60.0,11.2,57.5,287.5,1816
110387,LIC CARMELITA,BOGOTÁ D.C.,2023,30,62.0,63.0,59.0,59.0,64.0,10.6,61.0,305.0,1117
110387,LIC CARMELITA,BOGOTÁ D.C.,2024,33,61.0,59.0,56.0,57.0,62.0,9.2,58.5,292.5,1821
110387,LIC CARMELITA,BOGOTÁ D.C.,2025,24,61.0,58.0,53.0,57.0,64.0,9.0,57.8,289.0,2162
029777,COL DIST ANIBAL FERNANDEZ DE SOTO,BOGOTÁ D.C.,2020,53,54.0,53.0,50.0,49.0,49.0,9.2,51.3,256.5,3726
029777,COL DIST ANIBAL FERNANDEZ DE SOTO,BOGOTÁ D.C.,2021,44,59.0,56.0,55.0,54.0,61.0,9.0,56.4,282.0,1760
029777,COL DIST ANIBAL FERNANDEZ DE SOTO,BOGOTÁ D.C.,2022,51,58.0,58.0,53.0,54.0,60.0,9.4,56.1,280.5,2227
029777,COL DIST ANIBAL FERNANDEZ DE SOTO,BOGOTÁ D.C.,2023,42,57.0,54.0,54.0,54.0,62.0,9.0,55.3,276.5,2696
029777,COL DIST ANIBAL FERNANDEZ DE SOTO,BOGOTÁ D.C.,2024,46,58.0,58.0,52.0,55.0,62.0,12.0,56.2,281.0,2581
029777,COL DIST ANIBAL FERNANDEZ DE SOTO,BOGOTÁ D.C.,2025,47,61.0,58.0,56.0,57.0,64.0,9.6,58.5,292.5,1966
214916,CENT EDUC DIST JULIO FLOREZ,BOGOTÁ D.C.,2020,124,55.0,55.0,52.0,52.0,50.0,9.0,53.2,266.0,2679
214916,CENT EDUC DIST JULIO FLOREZ,BOGOTÁ D.C.,2021,115,57.0,54.0,52.0,51.0,55.0,9.2,53.6,268.0,2591
214916,CENT EDUC DIST JULIO FLOREZ,BOGOTÁ D.C.,2022,107,58.0,58.0,53.0,54.0,56.0,10.0,55.8,279.0,2287
214916,CENT EDUC DIST JULIO FLOREZ,BOGOTÁ D.C.,2023,110,57.0,57.0,54.0,56.0,58.0,9.8,56.2,281.0,2342
214916,CENT EDUC DIST JULIO FLOREZ,BOGOTÁ D.C.,2024,91,57.0,60.0,53.0,55.0,59.0,9.6,56.5,282.5,2513
214916,CENT EDUC DIST JULIO FLOREZ,BOGOTÁ D.C.,2025,105,61.0,59.0,57.0,57.0,60.0,9.0,58.6,293.0,1898
599951,COL DE LAS MERCEDES,BOGOTÁ D.C.,2025,8,62.0,61.0,59.0,57.0,67.0,7.8,60.3,301.5,1510
603688,LICEO EMMANUELE MARLUI,BOGOTÁ D.C.,2020,26,58.0,57.0,56.0,52.0,56.0,10.6,55.8,279.0,1795
603688,LICEO EMMANUELE MARLUI,BOGOTÁ D.C.,2021,23,59.0,57.0,56.0,56.0,62.0,8.8,57.4,287.0,1516
603688,LICEO EMMANUELE MARLUI,BOGOTÁ D.C.,2022,27,59.0,54.0,51.0,52.0,61.0,9.4,54.5,272.5,2824
603688,LICEO EMMANUELE MARLUI,BOGOTÁ D.C.,2023,34,55.0,53.0,52.0,54.0,63.0,9.0,54.2,271.0,3101
603688,LICEO EMMANUELE MARLUI,BOGOTÁ D.C.,2024,28,56.0,50.0,50.0,51.0,60.0,9.6,52.4,262.0,4539
603688,LICEO EMMANUELE MARLUI,BOGOTÁ D.C.,2025,29,61.0,58.0,57.0,57.0,64.0,10.0,58.7,293.5,1898
727826,LICEO ANTONIO DE TOLEDO,BOGOTÁ D.C.,2020,90,57.0,57.0,53.0,51.0,49.0,8.4,54.1,270.5,2359
727826,LICEO ANTONIO DE TOLEDO,BOGOTÁ D.C.,2021,88,58.0,56.0,53.0,53.0,57.0,9.0,55.2,276.0,2063
727826,LICEO ANTONIO DE TOLEDO,BOGOTÁ D.C.,2022,50,60.0,57.0,55.0,56.0,57.0,8.6,57.0,285.0,1923
727826,LICEO ANTONIO DE TOLEDO,BOGOTÁ D.C.,2023,65,59.0,57.0,55.0,56.0,58.0,9.6,56.8,284.0,2119
727826,LICEO ANTONIO DE TOLEDO,BOGOTÁ D.C.,2024,79,59.0,59.0,54.0,55.0,59.0,9.2,56.9,284.5,2367
727826,LICEO ANTONIO DE TOLEDO,BOGOTÁ D.C.,2025,69,59.0,59.0,53.0,57.0,59.0,9.2,57.2,286.0,2351
144139,INST PSICOPEDAG INTEGRAL,BOGOTÁ D.C.,2020,62,60.0,60.0,57.0,56.0,52.0,7.4,57.8,289.0,1331
144139,INST PSICOPEDAG INTEGRAL,BOGOTÁ D.C.,2021,60,60.0,60.0,55.0,56.0,58.0,8.6,57.8,289.0,1440
144139,INST PSICOPEDAG INTEGRAL,BOGOTÁ D.C.,2022,40,59.0,61.0,55.0,57.0,58.0,8.6,58.0,290.0,1656
144139,INST PSICOPEDAG INTEGRAL,BOGOTÁ D.C.,2023,40,62.0,61.0,58.0,57.0,59.0,7.6,59.5,297.5,1447
144139,INST PSICOPEDAG INTEGRAL,BOGOTÁ D.C.,2024,48,62.0,61.0,57.0,57.0,60.0,8.2,59.3,296.5,1635
144139,INST PSICOPEDAG INTEGRAL,BOGOTÁ D.C.,2025,42,59.0,58.0,55.0,57.0,57.0,8.8,57.2,286.0,2351
067132,INST NSTRA SRA DEL AMPARO,BOGOTÁ D.C.,2020,3,51.0,53.0,49.0,49.0,45.0,8.8,50.1,250.5,4470
067132,INST NSTRA SRA DEL AMPARO,BOGOTÁ D.C.,2021,2,56.0,49.0,39.0,47.0,57.0,4.8,48.5,242.5,5521
067132,INST NSTRA SRA DEL AMPARO,BOGOTÁ D.C.,2022,3,63.0,62.0,56.0,52.0,62.0,5.2,58.5,292.5,1570
067132,INST NSTRA SRA DEL AMPARO,BOGOTÁ D.C.,2023,1,61.0,33.0,60.0,50.0,48.0,0.0,50.8,254.0,5222
067132,INST NSTRA SRA DEL AMPARO,BOGOTÁ D.C.,2025,2,63.0,63.0,60.0,57.0,67.0,6.6,61.2,306.0,1275
046714,COLEGIO MANDALAY,BOGOTÁ D.C.,2020,31,56.0,55.0,51.0,53.0,52.0,9.8,53.6,268.0,2515
046714,COLEGIO MANDALAY,BOGOTÁ D.C.,2021,36,58.0,55.0,53.0,53.0,59.0,10.0,55.1,275.5,2116
046714,COLEGIO MANDALAY,BOGOTÁ D.C.,2022,29,58.0,55.0,54.0,52.0,60.0,9.6,55.2,276.0,2495
046714,COLEGIO MANDALAY,BOGOTÁ D.C.,2023,27,56.0,51.0,50.0,51.0,60.0,8.2,52.6,263.0,4004
046714,COLEGIO MANDALAY,BOGOTÁ D.C.,2024,25,57.0,54.0,51.0,53.0,62.0,8.6,54.4,272.0,3348
046714,COLEGIO MANDALAY,BOGOTÁ D.C.,2025,33,61.0,58.0,57.0,57.0,65.0,10.2,58.8,294.0,1840
150094,LIC AVENIDA LAS AMERICAS,BOGOTÁ D.C.,2020,44,62.0,60.0,63.0,60.0,59.0,8.6,61.1,305.5,809
150094,LIC AVENIDA LAS AMERICAS,BOGOTÁ D.C.,2021,51,63.0,60.0,60.0,57.0,62.0,9.6,60.2,301.0,995
150094,LIC AVENIDA LAS AMERICAS,BOGOTÁ D.C.,2022,35,63.0,66.0,60.0,60.0,62.0,9.0,62.2,311.0,816
150094,LIC AVENIDA LAS AMERICAS,BOGOTÁ D.C.,2023,56,62.0,62.0,58.0,57.0,62.0,8.2,59.9,299.5,1362
150094,LIC AVENIDA LAS AMERICAS,BOGOTÁ D.C.,2024,37,62.0,62.0,56.0,56.0,61.0,8.0,59.2,296.0,1635
150094,LIC AVENIDA LAS AMERICAS,BOGOTÁ D.C.,2025,43,61.0,62.0,56.0,57.0,60.0,9.8,59.1,295.5,1792
601674,COLEGIO REMBRANDT,BOGOTÁ D.C.,2020,54,57.0,56.0,54.0,52.0,51.0,8.6,54.5,272.5,2224
601674,COLEGIO REMBRANDT,BOGOTÁ D.C.,2021,52,55.0,54.0,48.0,52.0,56.0,9.6,52.5,262.5,3083
601674,COLEGIO REMBRANDT,BOGOTÁ D.C.,2022,60,57.0,54.0,51.0,54.0,57.0,9.4,54.2,271.0,2904
601674,COLEGIO REMBRANDT,BOGOTÁ D.C.,2023,56,54.0,53.0,50.0,52.0,55.0,10.6,52.5,262.5,4159
601674,COLEGIO REMBRANDT,BOGOTÁ D.C.,2024,49,60.0,59.0,55.0,56.0,60.0,8.8,57.7,288.5,2088
601674,COLEGIO REMBRANDT,BOGOTÁ D.C.,2025,36,59.0,58.0,55.0,57.0,58.0,8.6,57.3,286.5,2351
600700,LICEO ALTA BLANCA,BOGOTÁ D.C.,2025,13,58.0,61.0,53.0,57.0,63.0,8.4,57.7,288.5,2220
603902,GIMNASIO MODERNO CARLO ACUTIS,BOGOTÁ D.C.,2023,3,64.0,57.0,54.0,56.0,62.0,10.2,58.1,290.5,1788
603902,GIMNASIO MODERNO CARLO ACUTIS,BOGOTÁ D.C.,2024,4,54.0,62.0,52.0,56.0,63.0,14.8,56.5,282.5,2513
603902,GIMNASIO MODERNO CARLO ACUTIS,BOGOTÁ D.C.,2025,12,63.0,57.0,59.0,57.0,68.0,12.0,59.7,298.5,1650
753749,LICEO BILINGUE ROMULO GALLEGOS - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,20,59.0,54.0,54.0,54.0,65.0,11.0,56.0,280.0,2227
753749,LICEO BILINGUE ROMULO GALLEGOS - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,33,59.0,52.0,54.0,52.0,63.0,10.4,54.9,274.5,2835
753749,LICEO BILINGUE ROMULO GALLEGOS - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,30,57.0,51.0,50.0,53.0,61.0,10.0,53.4,267.0,3886
753749,LICEO BILINGUE ROMULO GALLEGOS - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,31,60.0,55.0,54.0,57.0,66.0,10.2,57.2,286.0,2351
091132,COLEGIO RAFAEL MARIA CARRASQUILLA,BOGOTÁ D.C.,2020,67,55.0,54.0,52.0,50.0,51.0,9.8,52.6,263.0,2984
091132,COLEGIO RAFAEL MARIA CARRASQUILLA,BOGOTÁ D.C.,2021,57,58.0,56.0,53.0,53.0,53.0,9.6,54.8,274.0,2185
091132,COLEGIO RAFAEL MARIA CARRASQUILLA,BOGOTÁ D.C.,2022,62,57.0,53.0,51.0,52.0,55.0,9.2,53.4,267.0,3280
091132,COLEGIO RAFAEL MARIA CARRASQUILLA,BOGOTÁ D.C.,2023,41,58.0,57.0,54.0,53.0,57.0,10.0,55.6,278.0,2553
091132,COLEGIO RAFAEL MARIA CARRASQUILLA,BOGOTÁ D.C.,2024,61,58.0,55.0,52.0,52.0,56.0,8.8,54.4,272.0,3348
091132,COLEGIO RAFAEL MARIA CARRASQUILLA,BOGOTÁ D.C.,2025,46,61.0,60.0,56.0,57.0,59.0,9.8,58.5,292.5,1966
217471,COLEGIO SAN CAYETANO (IED),BOGOTÁ D.C.,2025,1,63.0,48.0,59.0,57.0,61.0,0.0,57.1,285.5,2416
600890,COL JUAN RULFO,BOGOTÁ D.C.,2020,32,55.0,55.0,52.0,53.0,50.0,8.6,53.5,267.5,2591
600890,COL JUAN RULFO,BOGOTÁ D.C.,2021,15,58.0,57.0,54.0,51.0,55.0,10.8,55.0,275.0,2116
600890,COL JUAN RULFO,BOGOTÁ D.C.,2022,24,57.0,53.0,51.0,51.0,51.0,9.2,52.8,264.0,3592
600890,COL JUAN RULFO,BOGOTÁ D.C.,2023,13,58.0,57.0,55.0,56.0,57.0,8.4,56.5,282.5,2275
600890,COL JUAN RULFO,BOGOTÁ D.C.,2024,24,57.0,53.0,52.0,53.0,55.0,9.6,53.8,269.0,3641
600890,COL JUAN RULFO,BOGOTÁ D.C.,2025,33,62.0,58.0,54.0,57.0,59.0,11.4,57.8,289.0,2162
729970,COLEGIO HAPE  HABILIDADES DEL PENSAMIENTO  - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,9,57.0,56.0,56.0,54.0,59.0,11.2,56.0,280.0,1737
729970,COLEGIO HAPE  HABILIDADES DEL PENSAMIENTO  - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,10,63.0,58.0,58.0,55.0,67.0,10.6,59.2,296.0,1153
729970,COLEGIO HAPE  HABILIDADES DEL PENSAMIENTO  - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,10,63.0,59.0,60.0,57.0,69.0,7.0,60.5,302.5,1113
729970,COLEGIO HAPE  HABILIDADES DEL PENSAMIENTO  - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,13,58.0,58.0,53.0,56.0,70.0,10.6,57.3,286.5,1999
729970,COLEGIO HAPE  HABILIDADES DEL PENSAMIENTO  - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,5,64.0,65.0,61.0,64.0,83.0,10.6,65.0,325.0,602
729970,COLEGIO HAPE  HABILIDADES DEL PENSAMIENTO  - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,9,63.0,58.0,59.0,57.0,67.0,13.6,59.8,299.0,1610
091363,INSTITUTO COMERCIAL LORETO - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,57,56.0,57.0,53.0,53.0,54.0,9.4,54.7,273.5,2144
091363,INSTITUTO COMERCIAL LORETO - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,50,59.0,56.0,53.0,53.0,61.0,9.8,55.7,278.5,1959
091363,INSTITUTO COMERCIAL LORETO - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,54,61.0,60.0,56.0,58.0,63.0,8.6,59.1,295.5,1421
091363,INSTITUTO COMERCIAL LORETO - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,54,61.0,61.0,57.0,57.0,62.0,9.8,59.2,296.0,1492
091363,INSTITUTO COMERCIAL LORETO - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,59,59.0,59.0,52.0,54.0,61.0,7.6,56.4,282.0,2513
091363,INSTITUTO COMERCIAL LORETO - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,57,61.0,60.0,54.0,57.0,63.0,9.4,58.4,292.0,1966
125286,GIMN PEDAG NSTRA SRA DE FATIMA,BOGOTÁ D.C.,2020,77,59.0,58.0,59.0,56.0,56.0,9.8,57.8,289.0,1331
125286,GIMN PEDAG NSTRA SRA DE FATIMA,BOGOTÁ D.C.,2021,28,57.0,54.0,53.0,56.0,58.0,10.0,55.2,276.0,2063
125286,GIMN PEDAG NSTRA SRA DE FATIMA,BOGOTÁ D.C.,2022,40,62.0,61.0,57.0,58.0,63.0,9.2,59.8,299.0,1233
125286,GIMN PEDAG NSTRA SRA DE FATIMA,BOGOTÁ D.C.,2023,34,63.0,60.0,58.0,57.0,67.0,10.4,60.1,300.5,1317
125286,GIMN PEDAG NSTRA SRA DE FATIMA,BOGOTÁ D.C.,2024,33,63.0,63.0,58.0,60.0,64.0,7.6,61.2,306.0,1183
125286,GIMN PEDAG NSTRA SRA DE FATIMA,BOGOTÁ D.C.,2025,30,61.0,59.0,57.0,57.0,64.0,10.0,58.9,294.5,1840
155754,LIC SAN ISIDRO NORTE - SEDE PRINCIPAL,BOGOTÁ D.C.,2020,22,57.0,62.0,55.0,55.0,53.0,9.0,56.9,284.5,1544
155754,LIC SAN ISIDRO NORTE - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,23,62.0,60.0,54.0,56.0,61.0,10.2,58.2,291.0,1351
155754,LIC SAN ISIDRO NORTE - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,24,59.0,63.0,58.0,58.0,59.0,9.4,59.5,297.5,1332
155754,LIC SAN ISIDRO NORTE - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,15,62.0,65.0,58.0,60.0,60.0,9.4,61.2,306.0,1081
155754,LIC SAN ISIDRO NORTE - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,23,63.0,63.0,58.0,60.0,67.0,8.4,61.5,307.5,1142
155754,LIC SAN ISIDRO NORTE - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,24,61.0,62.0,57.0,57.0,61.0,10.2,59.4,297.0,1699
132001,COL SANTIAGO MAYOR,BOGOTÁ D.C.,2020,41,56.0,58.0,54.0,51.0,55.0,9.8,54.8,274.0,2076
132001,COL SANTIAGO MAYOR,BOGOTÁ D.C.,2021,23,61.0,60.0,56.0,55.0,66.0,11.2,58.6,293.0,1257
132001,COL SANTIAGO MAYOR,BOGOTÁ D.C.,2022,17,61.0,58.0,55.0,57.0,65.0,8.6,58.3,291.5,1615
132001,COL SANTIAGO MAYOR,BOGOTÁ D.C.,2023,25,58.0,54.0,55.0,56.0,68.0,10.8,56.7,283.5,2191
132001,COL SANTIAGO MAYOR,BOGOTÁ D.C.,2024,39,61.0,63.0,57.0,56.0,67.0,9.4,59.8,299.0,1476
132001,COL SANTIAGO MAYOR,BOGOTÁ D.C.,2025,23,60.0,61.0,57.0,57.0,66.0,7.4,59.3,296.5,1742
027367,COL DIST SORRENTO,BOGOTÁ D.C.,2020,61,59.0,60.0,55.0,56.0,53.0,9.0,57.2,286.0,1471
027367,COL DIST SORRENTO,BOGOTÁ D.C.,2021,65,57.0,58.0,51.0,53.0,55.0,9.6,54.8,274.0,2185
027367,COL DIST SORRENTO,BOGOTÁ D.C.,2022,61,59.0,60.0,56.0,58.0,57.0,9.2,58.2,291.0,1615
027367,COL DIST SORRENTO,BOGOTÁ D.C.,2023,68,60.0,62.0,55.0,58.0,58.0,8.8,58.7,293.5,1634
027367,COL DIST SORRENTO,BOGOTÁ D.C.,2024,54,57.0,61.0,55.0,58.0,59.0,10.2,57.8,289.0,2019
027367,COL DIST SORRENTO,BOGOTÁ D.C.,2025,61,59.0,61.0,53.0,57.0,58.0,11.0,57.5,287.5,2291
072744,COLEGIO NUEVO MONTESSORIANO,BOGOTÁ D.C.,2020,22,58.0,54.0,55.0,50.0,55.0,10.4,54.3,271.5,2294
072744,COLEGIO NUEVO MONTESSORIANO,BOGOTÁ D.C.,2021,20,55.0,55.0,54.0,52.0,58.0,9.0,54.3,271.5,2374
072744,COLEGIO NUEVO MONTESSORIANO,BOGOTÁ D.C.,2022,18,54.0,51.0,50.0,50.0,62.0,10.4,52.1,260.5,4028
072744,COLEGIO NUEVO MONTESSORIANO,BOGOTÁ D.C.,2023,13,59.0,59.0,53.0,55.0,65.0,8.8,57.2,286.0,1999
072744,COLEGIO NUEVO MONTESSORIANO,BOGOTÁ D.C.,2024,10,53.0,52.0,49.0,51.0,59.0,12.6,51.8,259.0,4944
072744,COLEGIO NUEVO MONTESSORIANO,BOGOTÁ D.C.,2025,12,61.0,63.0,54.0,57.0,68.0,10.2,59.5,297.5,1699
138271,LICEO NUEVOS HORIZONTES,BOGOTÁ D.C.,2020,27,59.0,55.0,58.0,55.0,52.0,9.2,56.4,282.0,1644
138271,LICEO NUEVOS HORIZONTES,BOGOTÁ D.C.,2021,29,62.0,59.0,56.0,57.0,58.0,8.2,58.5,292.5,1310
138271,LICEO NUEVOS HORIZONTES,BOGOTÁ D.C.,2022,30,62.0,60.0,58.0,56.0,56.0,7.4,58.8,294.0,1463
138271,LICEO NUEVOS HORIZONTES,BOGOTÁ D.C.,2023,38,60.0,55.0,53.0,54.0,54.0,8.8,55.4,277.0,2625
138271,LICEO NUEVOS HORIZONTES,BOGOTÁ D.C.,2024,55,61.0,59.0,57.0,56.0,58.0,9.2,58.2,291.0,1887
138271,LICEO NUEVOS HORIZONTES,BOGOTÁ D.C.,2025,74,60.0,59.0,59.0,57.0,59.0,10.6,58.8,294.0,1840
021840,COL SALESIANO JUAN DEL RIZZO,BOGOTÁ D.C.,2020,83,56.0,58.0,55.0,53.0,53.0,9.2,55.3,276.5,1964
021840,COL SALESIANO JUAN DEL RIZZO,BOGOTÁ D.C.,2021,109,60.0,59.0,55.0,58.0,59.0,8.6,58.1,290.5,1393
021840,COL SALESIANO JUAN DEL RIZZO,BOGOTÁ D.C.,2022,116,60.0,59.0,56.0,58.0,60.0,8.8,58.4,292.0,1570
021840,COL SALESIANO JUAN DEL RIZZO,BOGOTÁ D.C.,2023,108,59.0,59.0,55.0,56.0,59.0,8.8,57.4,287.0,1937
021840,COL SALESIANO JUAN DEL RIZZO,BOGOTÁ D.C.,2024,94,62.0,63.0,58.0,58.0,61.0,9.2,60.3,301.5,1391
021840,COL SALESIANO JUAN DEL RIZZO,BOGOTÁ D.C.,2025,98,61.0,63.0,55.0,57.0,62.0,9.8,59.2,296.0,1742
029892,INST HENAO Y ARRUBLA,BOGOTÁ D.C.,2020,52,54.0,55.0,52.0,51.0,51.0,9.6,52.8,264.0,2872
029892,INST HENAO Y ARRUBLA,BOGOTÁ D.C.,2021,30,57.0,52.0,49.0,50.0,57.0,11.0,52.4,262.0,3083
029892,INST HENAO Y ARRUBLA,BOGOTÁ D.C.,2022,14,60.0,62.0,58.0,59.0,63.0,9.8,60.0,300.0,1200
029892,INST HENAO Y ARRUBLA,BOGOTÁ D.C.,2023,15,55.0,57.0,51.0,53.0,55.0,9.6,54.1,270.5,3203
029892,INST HENAO Y ARRUBLA,BOGOTÁ D.C.,2024,21,59.0,56.0,52.0,53.0,58.0,9.6,55.2,276.0,2977
029892,INST HENAO Y ARRUBLA,BOGOTÁ D.C.,2025,14,61.0,55.0,54.0,57.0,63.0,9.4,57.2,286.0,2351
732024,COLEGIO CIUDAD DE TECHO I (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2021,16,60.0,54.0,51.0,52.0,60.0,8.6,54.7,273.5,2249
732024,COLEGIO CIUDAD DE TECHO I (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2022,29,59.0,58.0,55.0,55.0,58.0,9.8,56.8,284.0,1986
732024,COLEGIO CIUDAD DE TECHO I (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2023,32,59.0,57.0,55.0,55.0,60.0,10.0,56.8,284.0,2119
732024,COLEGIO CIUDAD DE TECHO I (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2024,33,61.0,59.0,57.0,58.0,59.0,8.6,58.8,294.0,1724
732024,COLEGIO CIUDAD DE TECHO I (IED) - SEDE PRINCIPAL,BOGOTÁ D.C.,2025,35,59.0,58.0,56.0,57.0,61.0,10.0,57.8,289.0,2162
052084,INST SANTA ANA LUZ DEL CARMEN,BOGOTÁ D.C.,2020,30,56.0,55.0,53.0,51.0,48.0,8.4,53.3,266.5,2679
052084,INST SANTA ANA LUZ DEL CARMEN,BOGOTÁ D.C.,2021,24,58.0,55.0,53.0,54.0,57.0,8.8,55.2,276.0,2063
052084,INST SANTA ANA LUZ DEL CARMEN,BOGOTÁ D.C.,2022,24,57.0,57.0,55.0,55.0,58.0,9.0,56.2,281.0,2167
052084,INST SANTA ANA LUZ DEL CARMEN,BOGOTÁ D.C.,2023,21,62.0,58.0,56.0,56.0,62.0,8.0,58.3,291.5,1739
052084,INST SANTA ANA LUZ DEL CARMEN,BOGOTÁ D.C.,2024,25,55.0,57.0,50.0,54.0,57.0,9.8,54.2,271.0,3449
052084,INST SANTA ANA LUZ DEL CARMEN,BOGOTÁ D.C.,2025,17,61.0,61.0,57.0,57.0,59.0,8.8,59.0,295.0,1792
146563,COLEGIO MAYOR PRIMEROS MAESTROS,BOGOTÁ D.C.,2020,22,56.0,54.0,53.0,53.0,51.0,9.4,53.8,269.0,2437
146563,COLEGIO MAYOR PRIMEROS MAESTROS,BOGOTÁ D.C.,2021,41,60.0,59.0,57.0,57.0,64.0,9.6,58.7,293.5,1257
146563,COLEGIO MAYOR PRIMEROS MAESTROS,BOGOTÁ D.C.,2022,61,62.0,59.0,59.0,57.0,67.0,9.4,59.8,299.0,1233
146563,COLEGIO MAYOR PRIMEROS MAESTROS,BOGOTÁ D.C.,2023,52,61.0,59.0,58.0,58.0,67.0,8.0,59.6,298.0,1409
146563,COLEGIO MAYOR PRIMEROS MAESTROS,BOGOTÁ D.C.,2024,63,62.0,59.0,58.0,58.0,70.0,10.2,60.1,300.5,1428
146563,COLEGIO MAYOR PRIMEROS MAESTROS,BOGOTÁ D.C.,2025,59,62.0,59.0,56.0,57.0,66.0,10.8,59.1,295.5,1792
075416,LIC FESAN,BOGOTÁ D.C.,2020,94,57.0,55.0,55.0,54.0,53.0,9.2,55.1,275.5,2017
075416,LIC FESAN,BOGOTÁ D.C.,2021,99,59.0,56.0,54.0,54.0,58.0,10.2,55.9,279.5,1900
075416,LIC FESAN,BOGOTÁ D.C.,2022,97,59.0,56.0,56.0,55.0,62.0,9.2,56.9,284.5,1986
075416,LIC FESAN,BOGOTÁ D.C.,2023,100,60.0,58.0,57.0,57.0,60.0,9.4,58.2,291.0,1739
075416,LIC FESAN,BOGOTÁ D.C.,2024,98,60.0,57.0,55.0,57.0,62.0,9.8,57.6,288.0,2088
075416,LIC FESAN,BOGOTÁ D.C.,2025,94,59.0,58.0,54.0,57.0,61.0,8.8,57.3,286.5,2351
603258,GIMNASIO MODERNO CASTILLA,BOGOTÁ D.C.,2021,20,60.0,57.0,54.0,55.0,65.0,9.0,57.2,286.0,1563
603258,GIMNASIO MODERNO CASTILLA,BOGOTÁ D.C.,2022,22,60.0,58.0,58.0,55.0,66.0,9.8,58.4,292.0,1570
603258,GIMNASIO MODERNO CASTILLA,BOGOTÁ D.C.,2023,43,62.0,59.0,58.0,59.0,68.0,8.8,60.2,301.0,1274
603258,GIMNASIO MODERNO CASTILLA,BOGOTÁ D.C.,2024,49,63.0,59.0,58.0,56.0,67.0,9.2,59.6,298.0,1523
603258,GIMNASIO MODERNO CASTILLA,BOGOTÁ D.C.,2025,41,63.0,59.0,58.0,57.0,69.0,10.6,60.0,300.0,1562
724567,COLEGIO TORQUIGUA (IED),BOGOTÁ D.C.,2020,137,55.0,54.0,50.0,50.0,47.0,11.2,51.8,259.0,3398
